user_id,cohort_year,seasons_active,avg_rank_score,peak_rank_score,peak_rank,avg_session_mins,avg_sessions_per_week,avg_esports_watch_hrs,is_esports_watcher,avg_agent_diversity,avg_cross_platform_hrs,is_cross_platform,account_age_days,pct_seasons_retained,has_purchased,first_spend_year,transaction_count,total_spend,avg_spend_per_txn,max_single_txn,recency_days
U98341,2021,2,2.0,2,Bronze,41.95,4.15,1.1,Yes,5.0,0.0,No,679,1.0,Yes,2023.0,6,31.49,5.25,8.21,69.0
U98342,2022,1,2.0,2,Bronze,38.4,5.2,8.76,Yes,4.0,0.0,No,18,1.0,Yes,2022.0,10,353.03,35.3,56.21,414.0
U98343,2022,3,2.33,3,Silver,34.17,5.93,6.76,Yes,5.67,5.63,Yes,807,0.6667,Yes,2022.0,3,28.17,9.39,11.1,621.0
U98344,2021,2,2.5,3,Silver,27.8,3.2,4.3,Yes,3.5,10.66,Yes,560,0.0,No,,0,0.0,0.0,0.0,
U98345,2023,1,5.0,5,Platinum,39.5,4.0,9.15,Yes,7.0,0.18,Yes,267,1.0,Yes,2022.0,5,29.29,5.86,10.99,566.0
U98346,2023,3,3.0,3,Silver,36.0,3.03,3.14,Yes,6.0,2.86,Yes,1084,0.3333,Yes,2023.0,6,47.06,7.84,14.3,78.0
U98347,2023,3,6.33,7,Ascendant,55.53,6.0,15.43,Yes,4.0,0.0,No,935,1.0,No,,0,0.0,0.0,0.0,
U98348,2023,3,4.0,4,Gold,47.73,5.77,2.95,Yes,5.67,0.0,No,795,0.3333,Yes,2022.0,9,335.44,37.27,58.67,618.0
U98349,2024,2,2.0,2,Bronze,39.65,3.1,5.92,Yes,3.5,8.57,Yes,598,0.5,Yes,2022.0,8,68.85,8.61,13.25,38.0
U98350,2022,2,5.0,5,Platinum,46.0,6.4,5.46,Yes,3.0,1.42,Yes,377,1.0,No,,0,0.0,0.0,0.0,
U98351,2023,3,6.0,6,Diamond,45.7,5.87,6.38,Yes,5.67,1.1,Yes,776,0.6667,No,,0,0.0,0.0,0.0,
U98352,2023,3,6.33,7,Ascendant,53.8,5.63,5.03,Yes,5.67,0.19,Yes,1075,0.6667,Yes,2022.0,9,401.33,44.59,64.05,635.0
U98353,2023,2,2.5,3,Silver,47.5,4.35,8.7,Yes,6.0,7.94,Yes,386,1.0,No,,0,0.0,0.0,0.0,
U98354,2021,4,4.75,5,Platinum,45.38,6.4,4.76,Yes,6.0,0.0,No,1356,0.75,Yes,2021.0,2,6.67,3.34,4.79,1649.0
U98355,2023,1,2.0,2,Bronze,42.3,3.2,5.62,Yes,7.0,0.0,No,346,0.0,Yes,2022.0,7,54.53,7.79,11.27,19.0
U98356,2022,4,5.0,6,Diamond,53.0,6.12,10.2,Yes,4.25,0.0,No,1316,0.5,Yes,2022.0,6,28.62,4.77,8.77,457.0
U98357,2022,1,3.0,3,Silver,49.6,5.6,11.27,Yes,6.0,0.0,No,68,1.0,No,,0,0.0,0.0,0.0,
U98358,2023,3,6.33,7,Ascendant,53.97,2.73,3.61,Yes,6.33,3.31,Yes,796,0.6667,Yes,2023.0,2,6.21,3.1,3.27,950.0
U98359,2024,2,2.0,2,Bronze,40.05,3.35,6.57,Yes,4.5,2.42,Yes,676,1.0,Yes,2023.0,4,22.13,5.53,7.99,105.0
U98360,2022,4,4.0,4,Gold,40.75,5.75,5.77,Yes,6.0,6.92,Yes,1454,0.5,No,,0,0.0,0.0,0.0,
U98361,2022,2,3.5,4,Gold,38.05,4.7,15.16,Yes,2.5,1.44,Yes,523,1.0,Yes,2023.0,4,22.49,5.62,11.72,44.0
U98362,2023,3,3.33,4,Gold,34.03,4.93,5.52,Yes,4.33,1.25,Yes,818,1.0,Yes,2024.0,5,219.02,43.8,57.98,72.0
U98363,2023,3,2.0,2,Bronze,36.4,4.23,5.49,Yes,3.67,9.06,Yes,960,0.3333,No,,0,0.0,0.0,0.0,
U98364,2024,2,4.5,5,Platinum,49.65,4.8,2.29,Yes,7.0,0.04,Yes,409,1.0,No,,0,0.0,0.0,0.0,
U98365,2021,5,4.0,4,Gold,41.0,5.88,6.11,Yes,4.8,3.55,Yes,1692,0.8,Yes,2024.0,4,31.21,7.8,14.15,34.0
U98366,2024,1,2.0,2,Bronze,31.0,2.8,1.36,Yes,1.0,2.65,Yes,280,1.0,Yes,2023.0,1,1.87,1.87,1.87,1067.0
U98367,2022,2,4.0,4,Gold,48.75,3.2,6.04,Yes,6.0,0.0,No,654,0.5,Yes,2021.0,14,464.44,33.17,59.79,406.0
U98368,2024,2,5.0,5,Platinum,52.6,9.35,2.71,Yes,4.5,2.7,Yes,578,0.5,Yes,2021.0,12,444.54,37.04,58.84,427.0
U98369,2024,2,5.0,5,Platinum,48.1,4.85,4.61,Yes,4.0,0.0,No,390,0.5,Yes,2022.0,6,46.44,7.74,10.07,47.0
U98370,2022,2,5.0,5,Platinum,50.5,5.2,1.6,Yes,4.5,7.42,Yes,598,0.5,Yes,2021.0,5,44.03,8.81,11.85,132.0
U98371,2022,4,6.0,6,Diamond,68.12,5.4,4.2,Yes,4.75,0.52,Yes,1274,0.5,Yes,2023.0,7,215.78,30.83,65.3,61.0
U98372,2023,1,5.0,5,Platinum,32.9,8.3,7.63,Yes,1.0,3.84,Yes,188,0.0,No,,0,0.0,0.0,0.0,
U98373,2021,1,3.0,3,Silver,29.0,6.3,1.87,Yes,6.0,0.0,No,200,1.0,No,,0,0.0,0.0,0.0,
U98374,2024,2,4.0,4,Gold,36.25,3.05,4.39,Yes,4.0,0.0,No,611,0.5,No,,0,0.0,0.0,0.0,
U98375,2022,3,7.33,8,Immortal,57.27,5.5,7.38,Yes,7.0,0.0,No,1029,0.3333,No,,0,0.0,0.0,0.0,
U98376,2021,5,4.8,5,Platinum,49.66,3.56,4.0,Yes,5.0,6.22,Yes,1617,0.6,Yes,2024.0,15,2360.83,157.39,281.92,49.0
U98377,2023,2,3.0,3,Silver,29.35,4.45,7.24,Yes,3.5,0.0,No,545,1.0,No,,0,0.0,0.0,0.0,
U98378,2024,1,3.0,3,Silver,39.5,6.4,0.44,No,2.0,0.0,No,73,0.0,Yes,2024.0,2,8.98,4.49,7.16,270.0
U98379,2022,1,8.0,8,Immortal,60.5,4.0,2.9,Yes,5.0,0.0,No,39,1.0,No,,0,0.0,0.0,0.0,
U98380,2021,1,5.0,5,Platinum,53.3,3.7,2.0,Yes,2.0,0.0,No,43,1.0,No,,0,0.0,0.0,0.0,
U98381,2024,2,8.0,8,Immortal,60.75,6.9,6.2,Yes,5.0,0.0,No,700,1.0,Yes,2021.0,50,6261.71,125.23,281.33,49.0
U98382,2022,4,6.75,7,Ascendant,45.52,6.98,3.35,Yes,3.25,2.36,Yes,1225,1.0,Yes,2021.0,5,24.89,4.98,5.92,889.0
U98383,2021,2,4.0,4,Gold,42.75,5.05,5.87,Yes,3.5,6.16,Yes,613,0.5,No,,0,0.0,0.0,0.0,
U98384,2021,3,6.0,6,Diamond,52.23,6.3,8.26,Yes,4.33,3.14,Yes,972,1.0,Yes,2022.0,3,12.0,4.0,6.94,927.0
U98385,2024,2,3.5,4,Gold,57.4,5.7,2.45,Yes,5.0,0.76,Yes,626,1.0,Yes,2024.0,6,222.25,37.04,68.27,50.0
U98386,2021,1,4.0,4,Gold,44.7,6.9,10.74,Yes,6.0,0.0,No,207,0.0,No,,0,0.0,0.0,0.0,
U98387,2023,3,4.33,5,Platinum,54.1,5.8,7.18,Yes,4.33,9.09,Yes,1004,0.6667,No,,0,0.0,0.0,0.0,
U98388,2021,4,3.0,3,Silver,39.0,4.4,6.88,Yes,4.5,0.53,Yes,1403,1.0,Yes,2021.0,3,25.53,8.51,11.08,947.0
U98389,2023,3,2.0,3,Silver,36.37,4.27,7.72,Yes,4.67,0.0,No,736,1.0,No,,0,0.0,0.0,0.0,
U98390,2021,4,7.0,7,Ascendant,51.68,5.3,6.19,Yes,5.0,4.47,Yes,1292,1.0,Yes,2023.0,9,289.97,32.22,61.92,132.0
U98391,2024,2,2.5,3,Silver,42.15,8.5,1.03,Yes,6.0,0.0,No,534,0.0,Yes,2024.0,4,28.76,7.19,10.66,203.0
U98392,2023,2,1.0,1,Iron,14.25,3.8,5.8,Yes,4.5,0.68,Yes,598,1.0,No,,0,0.0,0.0,0.0,
U98393,2021,4,5.0,5,Platinum,45.32,5.3,3.41,Yes,5.5,8.44,Yes,1099,0.5,Yes,2024.0,1,5.83,5.83,5.83,431.0
U98394,2023,3,2.33,3,Silver,39.67,4.33,2.48,Yes,5.67,1.11,Yes,770,1.0,No,,0,0.0,0.0,0.0,
U98395,2022,1,3.0,3,Silver,37.0,5.6,4.41,Yes,5.0,0.0,No,301,1.0,No,,0,0.0,0.0,0.0,
U98396,2021,2,7.5,8,Immortal,61.45,4.15,1.46,Yes,5.0,0.0,No,598,1.0,No,,0,0.0,0.0,0.0,
U98397,2024,2,2.0,2,Bronze,35.8,4.7,3.71,Yes,6.0,0.0,No,528,1.0,Yes,2022.0,8,63.48,7.94,12.24,12.0
U98398,2023,3,3.33,4,Gold,36.93,5.23,3.51,Yes,4.33,0.0,No,1064,0.6667,Yes,2024.0,3,142.61,47.54,63.58,366.0
U98399,2023,1,2.0,2,Bronze,24.4,4.4,5.98,Yes,6.0,0.0,No,85,1.0,No,,0,0.0,0.0,0.0,
U98400,2021,4,8.75,9,Radiant,62.08,7.38,8.35,Yes,5.5,0.31,Yes,1389,1.0,Yes,2024.0,17,2796.27,164.49,286.14,20.0
U98401,2023,1,6.0,6,Diamond,47.2,7.0,3.73,Yes,3.0,1.59,Yes,144,1.0,Yes,2022.0,4,30.62,7.66,8.48,571.0
U98402,2022,4,3.75,5,Platinum,33.88,4.3,2.96,Yes,6.0,0.28,Yes,1396,0.25,No,,0,0.0,0.0,0.0,
U98403,2023,3,4.0,4,Gold,39.37,4.73,3.52,Yes,4.67,0.0,No,849,0.6667,Yes,2022.0,3,17.45,5.82,8.71,873.0
U98404,2023,1,4.0,4,Gold,46.6,3.4,14.5,Yes,3.0,0.0,No,59,1.0,No,,0,0.0,0.0,0.0,
U98405,2024,2,4.0,4,Gold,45.95,3.25,2.61,Yes,4.5,3.42,Yes,564,1.0,No,,0,0.0,0.0,0.0,
U98406,2021,1,3.0,3,Silver,44.2,4.2,5.63,Yes,2.0,2.87,Yes,54,1.0,No,,0,0.0,0.0,0.0,
U98407,2023,3,6.0,6,Diamond,52.0,7.37,1.36,Yes,6.0,0.0,No,986,0.3333,Yes,2022.0,4,10.98,2.74,5.19,865.0
U98408,2022,3,3.33,4,Gold,53.37,5.13,8.25,Yes,4.67,0.0,No,955,0.3333,Yes,2024.0,4,38.01,9.5,12.23,3.0
U98409,2024,2,2.0,2,Bronze,48.3,7.15,6.94,Yes,5.5,0.0,No,454,0.0,No,,0,0.0,0.0,0.0,
U98410,2022,4,3.25,4,Gold,37.65,6.25,4.74,Yes,4.25,2.34,Yes,1437,1.0,Yes,2024.0,5,129.91,25.98,37.94,124.0
U98411,2022,4,8.75,9,Radiant,47.5,7.5,9.34,Yes,4.75,0.0,No,1320,1.0,Yes,2022.0,44,5717.61,129.95,229.44,8.0
U98412,2024,2,4.0,4,Gold,38.7,4.35,2.37,Yes,5.0,5.8,Yes,578,0.5,Yes,2024.0,2,4.3,2.15,2.57,97.0
U98413,2024,2,2.0,2,Bronze,39.0,3.15,7.85,Yes,3.0,0.0,No,584,1.0,Yes,2022.0,4,29.51,7.38,10.35,215.0
U98414,2021,1,5.0,5,Platinum,46.2,7.2,0.32,No,6.0,4.94,Yes,102,0.0,No,,0,0.0,0.0,0.0,
U98415,2021,4,2.75,4,Gold,47.72,4.0,10.59,Yes,6.75,3.74,Yes,1294,0.75,Yes,2024.0,2,12.96,6.48,6.51,333.0
U98416,2021,4,4.25,5,Platinum,47.82,6.28,5.4,Yes,7.5,12.58,Yes,1405,0.75,No,,0,0.0,0.0,0.0,
U98417,2024,2,4.0,4,Gold,42.2,5.6,6.8,Yes,4.0,2.55,Yes,528,1.0,Yes,2022.0,8,228.32,28.54,46.45,459.0
U98418,2022,3,6.33,7,Ascendant,58.47,6.37,2.83,Yes,4.67,1.01,Yes,979,0.6667,Yes,2024.0,2,12.76,6.38,10.49,173.0
U98419,2024,2,6.0,6,Diamond,44.15,5.45,14.47,Yes,3.5,0.0,No,632,1.0,Yes,2023.0,8,342.3,42.79,67.19,18.0
U98420,2021,2,5.5,6,Diamond,47.15,6.15,14.93,Yes,5.0,1.09,Yes,474,1.0,No,,0,0.0,0.0,0.0,
U98421,2021,5,4.4,5,Platinum,45.92,6.92,1.88,Yes,4.8,1.9,Yes,1704,1.0,Yes,2022.0,14,462.85,33.06,59.6,64.0
U98422,2021,1,4.0,4,Gold,41.5,3.1,5.0,Yes,2.0,0.0,No,225,0.0,No,,0,0.0,0.0,0.0,
U98423,2024,1,3.0,3,Silver,26.0,6.2,6.97,Yes,7.0,2.58,Yes,250,0.0,No,,0,0.0,0.0,0.0,
U98424,2022,3,4.0,4,Gold,49.13,6.87,6.2,Yes,4.33,4.62,Yes,852,0.6667,Yes,2021.0,6,32.73,5.46,11.71,539.0
U98425,2022,1,3.0,3,Silver,29.3,5.3,2.07,Yes,7.0,0.0,No,184,1.0,No,,0,0.0,0.0,0.0,
U98426,2022,2,5.5,6,Diamond,44.55,5.25,2.22,Yes,5.0,0.0,No,686,1.0,Yes,2021.0,12,415.89,34.66,72.06,56.0
U98427,2024,2,1.5,2,Bronze,30.4,5.15,2.64,Yes,6.0,0.0,No,476,0.5,Yes,2021.0,4,26.99,6.75,10.14,815.0
U98428,2021,4,5.0,6,Diamond,48.28,3.82,1.1,Yes,3.75,2.28,Yes,1306,0.75,Yes,2021.0,5,30.53,6.11,8.93,747.0
U98429,2023,3,8.0,8,Immortal,57.03,8.0,3.36,Yes,6.0,4.73,Yes,930,0.0,No,,0,0.0,0.0,0.0,
U98430,2021,3,6.0,6,Diamond,41.2,5.47,7.07,Yes,4.33,1.01,Yes,957,1.0,Yes,2024.0,4,190.21,47.55,61.91,310.0
U98431,2022,4,3.0,3,Silver,39.4,5.98,3.54,Yes,5.5,0.88,Yes,1401,0.75,Yes,2024.0,1,10.31,10.31,10.31,636.0
U98432,2022,2,5.5,6,Diamond,49.9,6.65,4.06,Yes,3.0,0.0,No,673,1.0,No,,0,0.0,0.0,0.0,
U98433,2024,1,3.0,3,Silver,38.2,4.0,5.85,Yes,7.0,0.0,No,161,0.0,No,,0,0.0,0.0,0.0,
U98434,2021,4,4.5,5,Platinum,39.58,5.32,4.81,Yes,6.0,0.54,Yes,1365,0.75,Yes,2021.0,4,13.82,3.46,5.28,446.0
U98435,2022,3,9.0,9,Radiant,57.6,8.4,4.28,Yes,3.67,7.37,Yes,951,1.0,No,,0,0.0,0.0,0.0,
U98436,2023,3,1.0,1,Iron,37.53,4.6,2.81,Yes,3.33,13.63,Yes,804,0.6667,Yes,2021.0,5,19.0,3.8,6.71,562.0
U98437,2023,3,1.33,2,Bronze,26.3,3.3,7.65,Yes,5.67,0.0,No,1079,1.0,Yes,2023.0,2,20.49,10.24,11.94,828.0
U98438,2022,2,5.0,5,Platinum,51.0,2.95,1.08,Yes,6.0,0.4,Yes,556,0.0,No,,0,0.0,0.0,0.0,
U98439,2022,2,4.0,4,Gold,33.5,6.0,7.98,Yes,2.5,0.0,No,637,1.0,No,,0,0.0,0.0,0.0,
U98440,2023,3,5.0,5,Platinum,57.63,4.33,1.56,Yes,3.67,0.0,No,737,0.6667,Yes,2021.0,2,10.79,5.4,8.18,1219.0
U98441,2024,2,6.5,7,Ascendant,44.65,6.4,1.97,Yes,7.5,0.92,Yes,607,1.0,Yes,2021.0,8,61.48,7.68,11.47,449.0
U98442,2022,1,5.0,5,Platinum,37.3,5.7,5.31,Yes,3.0,0.0,No,18,1.0,Yes,2021.0,3,21.64,7.21,10.88,1193.0
U98443,2023,2,3.0,3,Silver,40.2,9.1,3.9,Yes,3.0,0.0,No,517,1.0,Yes,2024.0,2,14.71,7.36,12.59,214.0
U98444,2023,3,4.67,5,Platinum,45.6,4.2,5.49,Yes,5.33,5.26,Yes,854,0.3333,Yes,2024.0,3,10.46,3.49,5.29,115.0
U98445,2024,2,7.0,7,Ascendant,43.9,7.35,1.25,Yes,3.0,0.0,No,702,1.0,Yes,2023.0,2,15.89,7.94,13.21,431.0
U98446,2021,1,4.0,4,Gold,31.7,3.6,0.5,No,4.0,1.58,Yes,91,1.0,No,,0,0.0,0.0,0.0,
U98447,2022,4,5.25,6,Diamond,46.58,5.62,5.33,Yes,6.25,4.24,Yes,1215,0.75,Yes,2021.0,5,40.09,8.02,12.08,55.0
U98448,2023,3,2.0,2,Bronze,44.83,5.63,0.98,Yes,5.0,5.81,Yes,1034,0.3333,Yes,2024.0,3,30.79,10.26,13.06,46.0
U98449,2023,2,5.5,6,Diamond,49.1,4.85,12.72,Yes,3.5,0.47,Yes,515,0.5,No,,0,0.0,0.0,0.0,
U98450,2023,1,2.0,2,Bronze,14.6,3.2,1.64,Yes,7.0,0.0,No,248,0.0,No,,0,0.0,0.0,0.0,
U98451,2022,3,6.0,7,Ascendant,49.13,6.2,3.5,Yes,4.33,0.0,No,984,0.6667,No,,0,0.0,0.0,0.0,
U98452,2024,2,2.0,2,Bronze,33.0,6.3,15.5,Yes,6.0,0.39,Yes,622,1.0,Yes,2021.0,14,480.16,34.3,60.35,13.0
U98453,2023,1,6.0,6,Diamond,68.8,8.8,9.85,Yes,1.0,1.51,Yes,286,1.0,Yes,2022.0,2,2.95,1.48,1.64,803.0
U98454,2023,3,3.0,3,Silver,47.17,4.53,7.61,Yes,4.33,7.33,Yes,972,0.6667,Yes,2022.0,3,14.32,4.77,8.57,444.0
U98455,2022,2,3.5,4,Gold,34.7,5.6,4.44,Yes,6.5,4.24,Yes,373,1.0,No,,0,0.0,0.0,0.0,
U98456,2022,3,1.0,1,Iron,31.47,4.4,1.35,Yes,6.33,0.42,Yes,992,0.6667,No,,0,0.0,0.0,0.0,
U98457,2024,2,7.5,8,Immortal,60.5,4.65,2.75,Yes,2.5,0.0,No,548,1.0,Yes,2023.0,8,272.49,34.06,51.01,17.0
U98458,2022,4,3.25,4,Gold,39.1,4.8,2.85,Yes,4.75,7.64,Yes,1429,1.0,Yes,2022.0,49,6422.76,131.08,281.3,8.0
U98459,2021,5,4.8,5,Platinum,45.0,6.26,3.33,Yes,6.4,2.85,Yes,1819,0.8,Yes,2023.0,8,320.1,40.01,70.58,232.0
U98460,2022,2,3.5,4,Gold,40.9,2.6,2.52,Yes,2.0,0.36,Yes,533,0.0,No,,0,0.0,0.0,0.0,
U98461,2021,1,6.0,6,Diamond,32.5,8.5,1.4,Yes,1.0,0.0,No,225,1.0,No,,0,0.0,0.0,0.0,
U98462,2022,3,4.0,4,Gold,48.0,4.63,9.02,Yes,5.67,2.07,Yes,1031,0.3333,No,,0,0.0,0.0,0.0,
U98463,2022,3,2.0,3,Silver,40.37,6.07,9.62,Yes,6.0,9.0,Yes,790,0.3333,Yes,2021.0,7,44.64,6.38,9.64,165.0
U98464,2024,2,1.0,1,Iron,39.0,3.6,4.2,Yes,5.0,1.17,Yes,659,1.0,Yes,2023.0,2,19.28,9.64,9.78,754.0
U98465,2022,2,7.5,8,Immortal,48.25,6.55,0.5,No,5.5,2.44,Yes,400,1.0,No,,0,0.0,0.0,0.0,
U98466,2023,2,6.0,6,Diamond,59.5,5.2,0.93,Yes,5.0,22.32,Yes,424,1.0,Yes,2024.0,3,22.87,7.62,12.33,181.0
U98467,2022,1,9.0,9,Radiant,76.9,8.2,0.8,No,1.0,0.0,No,189,1.0,No,,0,0.0,0.0,0.0,
U98468,2022,4,5.0,5,Platinum,38.88,6.1,4.41,Yes,4.75,3.27,Yes,1297,0.75,Yes,2022.0,9,356.96,39.66,62.25,50.0
U98469,2022,4,7.0,8,Immortal,47.25,7.5,3.31,Yes,3.75,1.64,Yes,1160,1.0,Yes,2024.0,7,240.96,34.42,63.28,41.0
U98470,2024,2,7.0,7,Ascendant,45.95,8.3,10.3,Yes,4.0,7.14,Yes,462,1.0,No,,0,0.0,0.0,0.0,
U98471,2024,2,4.5,5,Platinum,31.3,3.45,4.85,Yes,5.0,0.38,Yes,610,1.0,Yes,2021.0,5,32.03,6.41,10.9,937.0
U98472,2024,2,5.5,6,Diamond,53.0,6.4,2.78,Yes,3.0,1.08,Yes,639,0.5,Yes,2024.0,1,3.62,3.62,3.62,435.0
U98473,2023,1,2.0,2,Bronze,39.5,4.8,1.73,Yes,1.0,0.55,Yes,88,1.0,No,,0,0.0,0.0,0.0,
U98474,2022,4,7.5,9,Radiant,61.2,6.68,12.2,Yes,6.25,5.16,Yes,1321,0.75,No,,0,0.0,0.0,0.0,
U98475,2024,2,6.0,6,Diamond,49.75,6.5,3.72,Yes,4.5,1.55,Yes,718,1.0,Yes,2021.0,7,49.18,7.03,14.42,151.0
U98476,2021,2,3.5,4,Gold,37.6,6.45,4.47,Yes,5.0,0.84,Yes,596,0.5,No,,0,0.0,0.0,0.0,
U98477,2024,1,5.0,5,Platinum,45.5,4.5,12.7,Yes,1.0,0.0,No,51,1.0,No,,0,0.0,0.0,0.0,
U98478,2023,3,5.33,6,Diamond,45.33,5.4,7.59,Yes,5.0,2.67,Yes,845,0.3333,No,,0,0.0,0.0,0.0,
U98479,2024,2,5.0,5,Platinum,36.35,4.65,3.13,Yes,6.5,1.64,Yes,383,1.0,Yes,2021.0,2,4.63,2.32,2.44,1527.0
U98480,2022,4,3.0,3,Silver,34.75,4.53,5.31,Yes,3.75,1.38,Yes,1202,1.0,Yes,2024.0,6,311.78,51.96,69.03,3.0
U98481,2022,4,4.25,5,Platinum,37.15,6.1,8.12,Yes,4.0,1.73,Yes,1346,1.0,Yes,2023.0,4,30.97,7.74,12.53,360.0
U98482,2023,1,3.0,3,Silver,55.5,7.3,3.14,Yes,6.0,0.0,No,115,1.0,No,,0,0.0,0.0,0.0,
U98483,2021,2,8.0,8,Immortal,70.95,8.8,12.85,Yes,2.0,0.0,No,470,1.0,Yes,2023.0,5,28.89,5.78,10.02,48.0
U98484,2023,3,5.0,5,Platinum,39.83,4.8,4.36,Yes,3.67,4.04,Yes,883,1.0,Yes,2023.0,6,43.67,7.28,12.22,310.0
U98485,2024,2,2.5,3,Silver,39.25,4.15,5.1,Yes,5.0,0.0,No,718,1.0,Yes,2024.0,1,11.57,11.57,11.57,645.0
U98486,2024,2,5.5,6,Diamond,59.5,5.65,5.32,Yes,3.0,0.0,No,605,0.5,Yes,2022.0,11,379.84,34.53,60.44,71.0
U98487,2023,2,4.0,4,Gold,45.95,4.6,2.29,Yes,5.5,1.3,Yes,503,1.0,No,,0,0.0,0.0,0.0,
U98488,2023,3,4.33,5,Platinum,41.13,5.9,4.2,Yes,3.67,2.72,Yes,876,0.6667,No,,0,0.0,0.0,0.0,
U98489,2022,1,2.0,2,Bronze,24.8,3.7,0.33,No,6.0,0.0,No,247,1.0,Yes,2023.0,1,5.97,5.97,5.97,991.0
U98490,2022,1,3.0,3,Silver,35.5,3.5,1.45,Yes,6.0,10.55,Yes,322,1.0,No,,0,0.0,0.0,0.0,
U98491,2021,3,4.33,5,Platinum,50.7,4.63,4.24,Yes,4.33,3.81,Yes,869,1.0,Yes,2022.0,11,308.23,28.02,52.05,471.0
U98492,2024,2,3.0,3,Silver,30.25,4.2,8.93,Yes,5.5,0.0,No,614,0.5,Yes,2023.0,7,314.37,44.91,67.87,19.0
U98493,2023,3,6.33,7,Ascendant,42.57,6.33,5.17,Yes,6.33,5.32,Yes,1040,0.6667,Yes,2023.0,28,4758.47,169.95,280.47,90.0
U98494,2024,1,3.0,3,Silver,23.9,1.5,2.66,Yes,3.0,0.0,No,307,1.0,Yes,2024.0,2,13.0,6.5,7.96,640.0
U98495,2022,1,5.0,5,Platinum,49.6,6.0,3.68,Yes,4.0,0.0,No,306,0.0,No,,0,0.0,0.0,0.0,
U98496,2021,4,2.5,3,Silver,46.88,4.32,7.83,Yes,5.0,0.0,No,1104,1.0,Yes,2022.0,5,25.02,5.0,8.7,704.0
U98497,2022,3,3.0,3,Silver,36.97,4.5,7.33,Yes,6.33,0.0,No,1058,0.6667,Yes,2022.0,10,328.41,32.84,53.94,188.0
U98498,2022,1,3.0,3,Silver,55.2,5.5,0.21,No,2.0,4.67,Yes,344,0.0,No,,0,0.0,0.0,0.0,
U98499,2023,3,2.0,3,Silver,39.47,4.23,3.95,Yes,5.33,1.09,Yes,847,0.6667,No,,0,0.0,0.0,0.0,
U98500,2022,3,4.0,4,Gold,35.07,6.4,3.53,Yes,4.67,0.27,Yes,916,0.3333,Yes,2023.0,5,50.61,10.12,13.47,81.0
U98501,2022,3,4.67,5,Platinum,52.53,4.77,5.96,Yes,5.33,0.4,Yes,872,1.0,Yes,2021.0,6,38.22,6.37,9.35,910.0
U98502,2021,4,5.0,6,Diamond,41.85,3.8,4.16,Yes,6.75,3.99,Yes,1348,0.75,No,,0,0.0,0.0,0.0,
U98503,2021,3,2.33,3,Silver,33.33,2.9,7.17,Yes,5.0,2.76,Yes,1021,0.6667,No,,0,0.0,0.0,0.0,
U98504,2023,3,4.67,5,Platinum,42.67,7.27,1.91,Yes,5.33,8.2,Yes,931,0.6667,Yes,2024.0,4,19.65,4.91,6.71,247.0
U98505,2021,2,2.0,2,Bronze,29.75,5.0,3.56,Yes,2.5,11.46,Yes,665,0.5,No,,0,0.0,0.0,0.0,
U98506,2021,3,4.33,5,Platinum,42.97,5.77,6.93,Yes,4.67,6.07,Yes,893,1.0,Yes,2021.0,11,341.83,31.08,58.22,758.0
U98507,2024,2,3.0,3,Silver,34.7,3.35,0.76,No,4.0,0.0,No,593,1.0,Yes,2022.0,43,6718.98,156.26,290.06,37.0
U98508,2023,3,2.33,3,Silver,36.27,5.43,5.6,Yes,3.67,0.24,Yes,884,0.3333,No,,0,0.0,0.0,0.0,
U98509,2023,3,3.67,4,Gold,46.83,4.73,3.67,Yes,4.0,0.0,No,1063,1.0,Yes,2023.0,8,447.59,55.95,69.9,157.0
U98510,2022,4,5.75,6,Diamond,55.35,3.32,6.86,Yes,5.75,0.0,No,1103,0.75,No,,0,0.0,0.0,0.0,
U98511,2023,1,5.0,5,Platinum,44.4,6.0,11.27,Yes,4.0,0.0,No,248,0.0,No,,0,0.0,0.0,0.0,
U98512,2021,3,3.0,3,Silver,35.7,4.23,9.88,Yes,4.33,4.05,Yes,815,0.6667,Yes,2022.0,6,44.8,7.47,11.49,290.0
U98513,2024,2,2.0,2,Bronze,29.95,4.05,2.42,Yes,5.5,1.84,Yes,656,1.0,Yes,2024.0,2,18.08,9.04,11.28,246.0
U98514,2021,3,3.33,4,Gold,23.07,3.77,4.39,Yes,4.67,8.34,Yes,1027,0.6667,No,,0,0.0,0.0,0.0,
U98515,2023,3,3.0,3,Silver,44.3,3.97,2.73,Yes,4.67,0.0,No,859,1.0,No,,0,0.0,0.0,0.0,
U98516,2021,3,3.0,3,Silver,43.5,6.73,6.63,Yes,6.67,0.65,Yes,907,1.0,Yes,2021.0,3,23.47,7.82,8.73,1172.0
U98517,2024,2,4.5,5,Platinum,44.3,7.5,5.75,Yes,6.5,1.88,Yes,573,1.0,No,,0,0.0,0.0,0.0,
U98518,2024,1,7.0,7,Ascendant,45.8,3.9,0.97,No,4.0,0.0,No,122,0.0,No,,0,0.0,0.0,0.0,
U98519,2024,1,4.0,4,Gold,15.7,3.8,8.13,Yes,7.0,19.1,Yes,73,0.0,Yes,2022.0,14,472.56,33.75,54.91,322.0
U98520,2021,5,8.4,9,Radiant,66.9,6.34,4.85,Yes,5.8,0.0,No,1721,0.8,Yes,2021.0,2,12.73,6.36,9.06,1503.0
