user_id,rank,account_age_days,avg_session_mins,sessions_per_week,esports_watch_hrs,is_esports_watcher,primary_agent,primary_role,agent_diversity,cross_platform_hrs,is_cross_platform,primary_other_platform,retained_30d
U04468,Bronze,302,43.7,9.1,0.09,0,Sova,Initiator,1,1.73,1,Legends of Runeterra,1
U04469,Ascendant,513,45.8,6.5,1.57,0,Reyna,Duelist,9,11.17,1,League of Legends,1
U04470,Diamond,579,65.8,10.8,0.46,0,Raze,Duelist,2,0,0,None,1
U04471,Diamond,386,65.7,12.8,0.95,0,Gekko,Initiator,5,3.97,1,Legends of Runeterra,1
U04472,Immortal,1063,37,4.8,0.82,0,Cypher,Sentinel,4,0,0,None,1
U04473,Bronze,262,28.7,9.1,0.41,0,Brimstone,Controller,1,0,0,None,1
U04474,Silver,65,42.4,4.1,8.81,1,Neon,Duelist,3,0,0,None,1
U04475,Platinum,442,51.4,8.5,11.78,1,Phoenix,Duelist,5,0,0,None,1
U04476,Gold,1057,69.6,7.8,0.81,0,Deadlock,Sentinel,6,0.93,1,Legends of Runeterra,1
U04477,Silver,73,42.7,10.1,0.51,0,Jett,Duelist,3,0,0,None,1
U04478,Silver,597,39.6,9.6,0.12,0,Deadlock,Sentinel,4,0,0,None,1
U04479,Gold,769,30.3,9,8.75,1,Sage,Sentinel,5,0,0,None,1
U04480,Gold,143,25,3.3,10.58,1,Viper,Controller,4,0,0,None,1
U04481,Bronze,426,36.4,1,5.53,1,Chamber,Sentinel,7,0,0,None,0
U04482,Gold,495,68.7,10.9,0.24,0,Raze,Duelist,8,0,0,None,1
U04483,Gold,876,41.5,10.4,10.21,1,Chamber,Sentinel,2,2.84,1,TFT,1
U04484,Gold,531,34.7,5.2,0.91,0,Neon,Duelist,1,0.58,1,Legends of Runeterra,1
U04485,Bronze,470,43.4,8.4,7.89,1,Skye,Initiator,1,2.43,1,League of Legends,1
U04486,Platinum,98,22.9,8,0.22,0,KAY/O,Initiator,4,3.98,1,TFT,1
U04487,Iron,355,36,10.3,10.9,1,Gekko,Initiator,6,0,0,None,1
U04488,Silver,96,50.9,8.1,7.06,1,Yoru,Duelist,5,0,0,None,0
U04489,Platinum,333,35.6,11.3,10.88,1,Clove,Controller,4,0.5,1,Legends of Runeterra,1
U04490,Gold,1001,60.4,6.4,0.47,0,Harbor,Controller,7,0,0,None,1
U04491,Silver,513,48.9,8.7,5.91,1,Chamber,Sentinel,5,0,0,None,1
U04492,Platinum,958,63.5,7.4,0.11,0,Gekko,Initiator,1,0,0,None,1
U04493,Gold,178,27.5,6.3,1.82,1,Skye,Initiator,3,0,0,None,1
U04494,Platinum,1080,44.8,1.6,7.78,1,Sage,Sentinel,3,17.98,1,Wild Rift,1
U04495,Platinum,1016,58.1,11.4,0.63,0,Sage,Sentinel,8,0,0,None,1
U04496,Gold,613,26,13.4,7.88,1,Brimstone,Controller,5,12.56,1,League of Legends,1
U04497,Gold,277,55.4,4,0.08,0,Killjoy,Sentinel,5,3.48,1,League of Legends,1
U04498,Bronze,731,35.8,9.5,0.08,0,Gekko,Initiator,3,0,0,None,0
U04499,Silver,125,52.3,9.8,0.84,0,Breach,Initiator,3,0,0,None,1
U04500,Silver,311,43.6,6.3,13.58,1,Cypher,Sentinel,2,4.01,1,Legends of Runeterra,1
U04501,Gold,351,60.9,6,7.17,1,Clove,Controller,8,0,0,None,1
U04502,Gold,558,28.5,11.7,7.15,1,Neon,Duelist,3,1.81,1,League of Legends,1
U04503,Silver,292,44.9,11,0.31,0,Jett,Duelist,2,0,0,None,1
U04504,Iron,609,16.9,8.4,5.76,1,Omen,Controller,3,0,0,None,1
U04505,Gold,323,49,6.6,0.09,0,Killjoy,Sentinel,2,0,0,None,1
U04506,Silver,424,44.9,11.1,10.46,1,Yoru,Duelist,2,4.95,1,Legends of Runeterra,1
U04507,Platinum,542,43.6,6.1,2.4,0,Clove,Controller,2,0,0,None,1
U04508,Iron,950,25.6,11.3,0.86,0,Fade,Initiator,1,0,0,None,1
U04509,Gold,839,40.1,13.1,0.49,0,Sova,Initiator,5,0,0,None,1
U04510,Ascendant,949,54.2,12.9,8.27,1,Raze,Duelist,4,0,0,None,1
U04511,Bronze,722,41.4,8.4,2.16,1,Chamber,Sentinel,2,0,0,None,1
U04512,Gold,264,67.2,1,11.73,1,Neon,Duelist,4,15.62,1,Wild Rift,1
U04513,Iron,981,45.5,6.4,0.32,0,Phoenix,Duelist,1,0,0,None,0
U04514,Gold,1061,37,13.5,0.27,0,Sova,Initiator,4,3.6,1,League of Legends,1
U04515,Gold,568,51,11,1.36,0,Phoenix,Duelist,5,0,0,None,1
U04516,Silver,849,51.6,9.1,0.64,0,Raze,Duelist,6,0,0,None,0
U04517,Gold,301,36.1,6.2,8.47,1,Sova,Initiator,4,4.4,1,Legends of Runeterra,1
U04518,Diamond,1058,58.4,12.1,0.22,0,KAY/O,Initiator,4,0.64,1,Wild Rift,1
U04519,Bronze,622,20.2,2.7,0.07,0,Skye,Initiator,4,0,0,None,1
U04520,Iron,1005,26.7,6.5,0.16,0,Raze,Duelist,2,0,0,None,1
U04521,Diamond,144,32.9,14.2,8.41,1,Clove,Controller,1,0,0,None,1
U04522,Gold,292,41.5,5.8,0.61,0,Iso,Duelist,3,0,0,None,1
U04523,Diamond,236,44.3,10.8,10.36,1,Sage,Sentinel,8,3.57,1,TFT,1
U04524,Gold,332,39.2,2.9,0.2,0,Sova,Initiator,6,0,0,None,0
U04525,Platinum,141,56.8,6.6,4.93,1,Cypher,Sentinel,3,0,0,None,1
U04526,Silver,214,42.1,8.3,8.1,1,Sova,Initiator,3,8.91,1,TFT,1
U04527,Platinum,930,56.6,9.7,0.35,0,Gekko,Initiator,4,2.14,1,TFT,1
U04528,Diamond,250,69.5,15.2,17.82,1,Sova,Initiator,3,7.19,1,Legends of Runeterra,1
U04529,Gold,927,69.1,6.7,0.36,0,Breach,Initiator,1,0,0,None,1
U04530,Bronze,651,36.3,9.2,7.24,1,Brimstone,Controller,1,0,0,None,1
U04531,Silver,456,47.4,9.5,2.73,1,Viper,Controller,3,0,0,None,1
U04532,Bronze,673,36.1,5.6,0.14,0,Cypher,Sentinel,4,0,0,None,0
U04533,Silver,597,53.2,10.7,6.32,1,Omen,Controller,2,8.51,1,Wild Rift,1
U04534,Silver,472,50.8,9.8,9.23,1,Neon,Duelist,7,5.12,1,League of Legends,1
U04535,Gold,630,36.1,7.4,10.11,1,Deadlock,Sentinel,8,0,0,None,1
U04536,Gold,533,37.8,8.8,0.17,0,Viper,Controller,4,0,0,None,1
U04537,Silver,160,57.6,4.9,1.01,0,Sova,Initiator,5,0,0,None,0
U04538,Gold,247,37.4,5.5,0.18,0,Chamber,Sentinel,4,4.61,1,Legends of Runeterra,0
U04539,Iron,717,33.7,6.9,10.13,1,Chamber,Sentinel,3,0,0,None,1
U04540,Iron,200,43.1,9.2,6.77,1,Reyna,Duelist,4,0,0,None,1
U04541,Bronze,641,36,6.4,0.1,0,Jett,Duelist,1,0,0,None,1
U04542,Gold,1021,62.4,6.4,0.29,0,Jett,Duelist,5,0,0,None,1
U04543,Bronze,86,50.4,6.7,6.78,1,Viper,Controller,2,0,0,None,1
U04544,Silver,275,30.4,10.3,5.67,1,Astra,Controller,7,8.41,1,TFT,1
U04545,Silver,173,34,3.7,8.75,1,Astra,Controller,2,15.73,1,TFT,1
U04546,Platinum,397,54.1,11.2,1.02,0,Brimstone,Controller,6,0,0,None,1
U04547,Iron,247,34.4,8.5,0.97,0,Phoenix,Duelist,5,0,0,None,0
U04548,Gold,645,20.7,4.1,0.11,0,Raze,Duelist,3,2.07,1,Wild Rift,1
U04549,Platinum,471,35.3,7.9,0.33,0,Sage,Sentinel,2,0,0,None,1
U04550,Platinum,870,49.8,10.5,4.78,1,Sage,Sentinel,8,4.1,1,TFT,1
U04551,Ascendant,985,63.7,3.7,6.43,1,Neon,Duelist,5,4.89,1,Wild Rift,1
U04552,Iron,728,45.9,3.9,6.37,1,Raze,Duelist,1,0,0,None,1
U04553,Bronze,905,61.6,2.8,0.92,0,Sova,Initiator,1,0,0,None,0
U04554,Diamond,805,41.7,7.3,9.71,1,Jett,Duelist,2,0,0,None,1
U04555,Silver,791,33.3,10.9,4.87,1,Raze,Duelist,3,0,0,None,1
U04556,Gold,974,43.7,10.6,0.17,0,Breach,Initiator,3,0,0,None,1
U04557,Platinum,952,26.9,7.1,0.16,0,Neon,Duelist,7,2.06,1,Wild Rift,1
U04558,Platinum,964,47,11.7,10.41,1,Astra,Controller,3,0,0,None,1
U04559,Ascendant,54,50.7,11.4,7.59,1,Sage,Sentinel,4,0,0,None,1
U04560,Radiant,835,68.5,14,12.81,1,Sage,Sentinel,4,8.66,1,League of Legends,1
U04561,Platinum,793,58.5,8.3,4.14,1,Omen,Controller,6,12,1,League of Legends,1
U04562,Silver,463,45.3,9.4,4.21,1,Viper,Controller,8,0,0,None,1
U04563,Diamond,908,50,19.1,12.12,1,Gekko,Initiator,5,32.89,1,League of Legends,1
U04564,Iron,939,39.4,6.1,9.85,1,Reyna,Duelist,2,7.8,1,Wild Rift,1
U04565,Bronze,594,28.5,7.2,0.73,0,Brimstone,Controller,5,0,0,None,1
U04566,Diamond,135,49,8.5,12.27,1,Sova,Initiator,3,3.2,1,League of Legends,1
U04567,Silver,125,41.2,7.5,12.04,1,Jett,Duelist,1,1.47,1,League of Legends,1
U04568,Bronze,197,37.1,9.1,9.7,1,Omen,Controller,4,2.6,1,TFT,1
U04569,Bronze,71,35.9,7.6,1.19,0,Raze,Duelist,2,5.57,1,Legends of Runeterra,1
U04570,Diamond,133,42.5,4.9,12.86,1,Sage,Sentinel,7,2.57,1,Legends of Runeterra,1
U04571,Gold,549,31.7,8.3,1.17,0,Chamber,Sentinel,10,0,0,None,1
U04572,Platinum,311,44.5,7,3.58,1,Raze,Duelist,5,8.77,1,TFT,1
U04573,Bronze,976,45.1,2.2,0.13,0,Jett,Duelist,3,0.69,1,Legends of Runeterra,1
U04574,Platinum,778,26.2,12,13.94,1,Jett,Duelist,2,20.68,1,Legends of Runeterra,1
U04575,Platinum,860,41,7,8.81,1,Sage,Sentinel,4,0,0,None,1
U04576,Silver,78,65.8,9,4.18,1,Raze,Duelist,1,0,0,None,1
U04577,Silver,144,38.7,1,0.48,0,Fade,Initiator,5,10.43,1,League of Legends,0
U04578,Bronze,532,39.8,8.9,0.55,0,Jett,Duelist,3,0,0,None,1
U04579,Immortal,1015,78.1,8.9,0.06,0,Sova,Initiator,6,0,0,None,1
U04580,Gold,100,47.8,3.5,11.02,1,Clove,Controller,3,0,0,None,0
U04581,Ascendant,1041,57.1,7.7,12.01,1,Breach,Initiator,3,0,0,None,1
U04582,Silver,96,30.1,5.7,0.21,0,Clove,Controller,5,0,0,None,0
U04583,Platinum,996,50.8,10.9,0.93,0,Viper,Controller,2,0,0,None,1
U04584,Platinum,210,46.8,8.9,8.68,1,Gekko,Initiator,6,1.95,1,League of Legends,1
U04585,Platinum,642,58.1,4,11.94,1,Harbor,Controller,4,0,0,None,1
U04586,Ascendant,726,68.3,10.7,6.55,1,Cypher,Sentinel,7,0,0,None,1
U04587,Silver,632,41.4,1.6,0.05,0,Killjoy,Sentinel,3,0,0,None,1
U04588,Bronze,277,42.6,4,0.27,0,Viper,Controller,2,0,0,None,0
U04589,Platinum,388,24.3,8.6,0.47,0,Viper,Controller,3,0,0,None,1
U04590,Platinum,278,20.2,6.7,5.82,1,Raze,Duelist,6,0,0,None,1
U04591,Gold,667,57.1,11.8,0.63,0,Chamber,Sentinel,1,0,0,None,1
U04592,Bronze,979,10,7.9,0.15,0,Raze,Duelist,3,17.2,1,League of Legends,1
U04593,Gold,692,47.9,10.1,2.1,0,Sova,Initiator,5,0.64,1,TFT,1
U04594,Silver,205,38.9,9.8,9.42,1,Skye,Initiator,2,16.65,1,TFT,1
U04595,Silver,752,55.8,6.5,0.35,0,Reyna,Duelist,5,3.7,1,League of Legends,1
U04596,Gold,455,43.6,5,0.76,0,Omen,Controller,5,0,0,None,1
U04597,Platinum,800,68.6,8.5,0.46,0,Raze,Duelist,5,4.23,1,Wild Rift,1
U04598,Bronze,732,35.6,10,5.29,1,Sage,Sentinel,5,0,0,None,1
U04599,Silver,110,54.8,7.1,0.48,0,Sage,Sentinel,3,0,0,None,1
U04600,Silver,956,23,9.6,8.24,1,Skye,Initiator,1,0,0,None,1
U04601,Bronze,167,10.4,7.3,8.03,1,Fade,Initiator,4,0.5,1,Wild Rift,1
U04602,Platinum,499,46.7,3.9,3.45,1,Reyna,Duelist,2,0,0,None,1
U04603,Diamond,379,33.2,4.6,9.27,1,Killjoy,Sentinel,5,0,0,None,1
U04604,Silver,339,40.3,12.5,0.07,0,Breach,Initiator,4,0,0,None,1
U04605,Platinum,1073,42,5.1,0.13,0,Yoru,Duelist,5,18.14,1,TFT,1
U04606,Diamond,1031,57.3,7.1,0.83,0,Deadlock,Sentinel,6,0,0,None,1
U04607,Diamond,298,37.2,11.8,8.72,1,Viper,Controller,5,5.93,1,Wild Rift,1
U04608,Bronze,1056,43.1,3.8,4.63,1,Jett,Duelist,3,0,0,None,1
U04609,Ascendant,799,63.4,7.3,6.39,1,Killjoy,Sentinel,1,5.22,1,TFT,1
U04610,Silver,45,38.5,7.2,4.28,1,Harbor,Controller,2,0,0,None,1
U04611,Silver,635,46.7,6.8,4.65,1,Breach,Initiator,2,0,0,None,1
U04612,Iron,842,23.3,4.1,4.97,1,Reyna,Duelist,5,0,0,None,1
U04613,Gold,511,39.4,7.6,6.92,1,Gekko,Initiator,6,15.77,1,League of Legends,1
U04614,Bronze,924,21.9,9.4,0.27,0,Clove,Controller,2,0,0,None,1
U04615,Silver,298,69.1,7.4,0.11,0,Jett,Duelist,3,0,0,None,1
U04616,Silver,443,55.7,5.8,4.58,1,Raze,Duelist,4,6.56,1,Wild Rift,1
U04617,Platinum,54,66.9,11.4,9.58,1,Brimstone,Controller,7,0.74,1,Wild Rift,1
U04618,Diamond,345,64.6,14.1,14.38,1,Omen,Controller,5,0,0,None,1
U04619,Silver,600,33,10.7,0.23,0,Sage,Sentinel,3,0,0,None,1
U04620,Diamond,754,31.6,5.6,0.07,0,Killjoy,Sentinel,4,1.06,1,Wild Rift,1
U04621,Diamond,1037,44.9,5.7,0.27,0,Sage,Sentinel,5,3.56,1,Wild Rift,1
U04622,Platinum,418,52.7,9.9,0.74,0,KAY/O,Initiator,2,3.7,1,League of Legends,1
U04623,Bronze,751,34.5,7.9,8.7,1,Clove,Controller,5,0,0,None,1
U04624,Platinum,473,20.2,4.9,0.68,0,Jett,Duelist,4,4.73,1,Wild Rift,1
U04625,Ascendant,1028,62,10.3,13.21,1,Phoenix,Duelist,4,0.5,1,TFT,1
U04626,Platinum,726,27.8,8.9,0.03,0,Brimstone,Controller,4,7.61,1,TFT,1
U04627,Silver,1000,35.9,12.2,0.5,0,Clove,Controller,5,0,0,None,1
U04628,Gold,750,64.9,6.9,0.18,0,Omen,Controller,6,0,0,None,1
U04629,Gold,397,44.6,12.4,11.29,1,KAY/O,Initiator,4,0,0,None,1
U04630,Gold,371,56.9,12.5,5.44,1,Neon,Duelist,3,0,0,None,1
U04631,Bronze,333,42.2,5.4,4.89,1,Raze,Duelist,2,0,0,None,0
U04632,Silver,793,28.9,8.9,6.59,1,Cypher,Sentinel,2,0,0,None,1
U04633,Platinum,845,55.8,8,6.69,1,Reyna,Duelist,3,1.61,1,TFT,1
U04634,Diamond,141,49.2,8.2,1.98,0,Fade,Initiator,2,0,0,None,1
U04635,Bronze,907,20.2,8.1,0.38,0,Sage,Sentinel,2,0,0,None,1
U04636,Ascendant,1059,33.2,7,0.05,0,Reyna,Duelist,3,0,0,None,1
U04637,Silver,959,45.6,3,0.23,0,Reyna,Duelist,2,0,0,None,1
U04638,Platinum,732,72.7,7,0.91,0,Viper,Controller,4,0,0,None,1
U04639,Platinum,875,34.1,12.1,0.25,0,Sova,Initiator,1,1.5,1,Wild Rift,1
U04640,Platinum,973,35.5,8,0.3,0,Fade,Initiator,7,8.73,1,Legends of Runeterra,1
U04641,Ascendant,308,57.8,9.3,10.85,1,Brimstone,Controller,6,3.22,1,Legends of Runeterra,1
U04642,Silver,411,25.2,10.2,9.47,1,Breach,Initiator,5,0,0,None,1
U04643,Diamond,42,78.2,4.2,0.04,0,Killjoy,Sentinel,6,18.68,1,Wild Rift,1
U04644,Bronze,332,27.6,8.7,3.72,1,Chamber,Sentinel,1,5.2,1,Wild Rift,1
U04645,Platinum,189,41,13.6,13.2,1,Chamber,Sentinel,4,12.15,1,Wild Rift,1
U04646,Platinum,183,37.3,8.9,0.14,0,Skye,Initiator,2,8.08,1,Wild Rift,1
U04647,Platinum,783,58.2,2.8,7.95,1,Sova,Initiator,7,0,0,None,1
U04648,Silver,210,66.9,7.6,0.48,0,Fade,Initiator,6,0,0,None,1
U04649,Diamond,406,41.6,10.8,0.42,0,Sova,Initiator,4,0,0,None,1
U04650,Bronze,805,48.4,7.7,0.04,0,Fade,Initiator,9,0,0,None,1
U04651,Iron,45,19.3,7.8,0.55,0,Jett,Duelist,3,0,0,None,0
U04652,Platinum,282,58.5,9.8,0.24,0,Jett,Duelist,3,0,0,None,1
U04653,Gold,60,65.1,5.4,1.05,0,Clove,Controller,6,6.25,1,TFT,1
U04654,Diamond,1074,67.4,6.6,10.74,1,Sova,Initiator,4,0,0,None,1
U04655,Silver,760,42.6,6.7,6.65,1,Killjoy,Sentinel,2,0,0,None,1
U04656,Bronze,318,25.6,8.6,0,1,KAY/O,Initiator,4,0,0,None,1
U04657,Diamond,527,50,5.4,14.71,1,Killjoy,Sentinel,3,6.83,1,League of Legends,1
U04658,Gold,577,40.3,14.4,6.4,1,Viper,Controller,3,2.24,1,League of Legends,1
U04659,Bronze,990,32.6,1,0.17,0,Raze,Duelist,1,0,0,None,0
U04660,Platinum,161,49.5,3.5,12.02,1,Fade,Initiator,1,8.91,1,Wild Rift,1
U04661,Gold,887,43.2,9.9,11.14,1,Viper,Controller,4,0,0,None,1
U04662,Gold,550,52.5,9.6,0.25,0,Sova,Initiator,9,0,0,None,1
U04663,Gold,59,52.6,8,0.19,0,Raze,Duelist,4,0,0,None,0
U04664,Diamond,656,49.2,11,8.58,1,Skye,Initiator,1,0,0,None,1
U04665,Diamond,33,55.2,10.7,0.1,0,Phoenix,Duelist,4,0,0,None,1
U04666,Platinum,538,62.9,8.6,0.71,0,Omen,Controller,5,12.18,1,Wild Rift,1
U04667,Bronze,45,31.6,8.2,0.35,0,Yoru,Duelist,4,5.19,1,League of Legends,1
U04668,Diamond,1026,50.2,1,9.1,1,Sage,Sentinel,4,0,0,None,1
U04669,Platinum,985,34.7,8.2,1.75,0,Sova,Initiator,2,0,0,None,1
U04670,Platinum,292,52.8,8.5,0.66,0,Sage,Sentinel,5,0.56,1,League of Legends,1
U04671,Silver,294,43.4,13.5,0.15,0,Phoenix,Duelist,10,0,0,None,1
U04672,Diamond,407,55.5,6.5,12.68,1,Omen,Controller,5,0,0,None,1
U04673,Platinum,992,35.1,8.5,10.07,1,Reyna,Duelist,2,0,0,None,1
U04674,Bronze,505,47.2,11.7,1.34,0,Clove,Controller,1,0,0,None,1
U04675,Silver,358,42.2,9.5,0.66,0,Raze,Duelist,5,0,0,None,1
U04676,Diamond,467,62.4,9.1,9.45,1,Cypher,Sentinel,2,0,0,None,1
U04677,Iron,45,29.7,9.9,2.09,1,Fade,Initiator,3,0,0,None,0
U04678,Ascendant,897,61.2,7,9.16,1,Reyna,Duelist,2,0,0,None,1
U04679,Platinum,540,52.3,13.8,10.31,1,Sova,Initiator,5,10.3,1,TFT,1
U04680,Gold,1013,62.3,10.1,0.05,0,Clove,Controller,9,2.21,1,TFT,1
U04681,Silver,610,39.6,2.9,1.89,0,Jett,Duelist,2,0,0,None,1
U04682,Silver,35,34.3,6,0.08,0,Brimstone,Controller,1,0.98,1,TFT,0
U04683,Ascendant,1048,47.1,2.9,7.97,1,Gekko,Initiator,5,0,0,None,1
U04684,Silver,836,27.7,10.2,4.29,1,Iso,Duelist,2,5.5,1,League of Legends,1
U04685,Platinum,648,41,10.3,5.84,1,Clove,Controller,5,1.36,1,Legends of Runeterra,1
U04686,Silver,434,12.9,6.4,8.9,1,Jett,Duelist,6,0,0,None,1
U04687,Bronze,1026,54.4,11,4.08,1,Gekko,Initiator,2,0,0,None,1
U04688,Iron,623,58.2,6.7,0.02,0,Gekko,Initiator,3,2.62,1,League of Legends,1
U04689,Gold,595,42.2,16.1,0.12,0,Reyna,Duelist,5,7.14,1,Legends of Runeterra,1
U04690,Immortal,781,61.3,6.2,0.89,0,Reyna,Duelist,7,1.01,1,TFT,1
U04691,Silver,41,43,9.7,13.65,1,Breach,Initiator,3,2.33,1,Wild Rift,1
U04692,Silver,194,25.2,6.6,0.13,0,Skye,Initiator,2,0.5,1,Legends of Runeterra,0
U04693,Silver,907,53.3,5.8,8.09,1,Jett,Duelist,4,14.75,1,League of Legends,1
U04694,Gold,107,58.1,7.7,0.17,0,Jett,Duelist,4,0,0,None,1
U04695,Silver,643,28.5,8.9,0.41,0,Raze,Duelist,4,0,0,None,1
U04696,Diamond,898,54,9.2,0.03,0,KAY/O,Initiator,4,0,0,None,1
U04697,Gold,841,40.8,10.2,5.03,1,Jett,Duelist,3,10.9,1,League of Legends,1
U04698,Gold,796,58.3,10,11.03,1,Astra,Controller,1,3.4,1,League of Legends,1
U04699,Bronze,111,37,11.8,11.94,1,Raze,Duelist,3,9.34,1,League of Legends,1
U04700,Immortal,238,55.3,6.2,12.24,1,Clove,Controller,5,0,0,None,1
U04701,Silver,551,62.9,3.1,0.35,0,Raze,Duelist,6,0,0,None,0
U04702,Iron,1082,19.6,6.8,8.89,1,Sova,Initiator,2,0,0,None,1
U04703,Platinum,1023,50,6.2,0.41,0,KAY/O,Initiator,5,5.78,1,Wild Rift,1
U04704,Gold,494,45.1,10.8,12.01,1,Sova,Initiator,2,0,0,None,1
U04705,Silver,657,33.8,4.6,14.69,1,Jett,Duelist,1,2.08,1,TFT,1
U04706,Silver,810,65.5,6.2,11.93,1,Sage,Sentinel,6,0,0,None,1
U04707,Platinum,588,51,7.6,7.33,1,Phoenix,Duelist,5,0,0,None,1
U04708,Bronze,989,46.1,12.7,0.35,0,Reyna,Duelist,2,0,0,None,1
U04709,Diamond,120,59.8,15.3,8,1,Reyna,Duelist,6,5.57,1,League of Legends,1
U04710,Gold,889,40.1,4.8,0.35,0,Deadlock,Sentinel,1,5.64,1,League of Legends,1
U04711,Silver,585,55.9,1.2,0.15,0,Reyna,Duelist,2,0,0,None,1
U04712,Silver,185,53.5,6.1,0.02,0,Sova,Initiator,4,0,0,None,1
U04713,Silver,31,39.5,7.7,1.1,0,Jett,Duelist,3,3.06,1,Legends of Runeterra,1
U04714,Platinum,854,58.3,8.5,12.63,1,Astra,Controller,10,0,0,None,1
U04715,Gold,831,58.9,7.9,5.83,1,Omen,Controller,4,12.46,1,Wild Rift,1
U04716,Silver,1012,50.5,10.2,1.77,0,Skye,Initiator,3,0,0,None,1
U04717,Gold,522,34,7,0.5,0,Cypher,Sentinel,2,0,0,None,1
U04718,Radiant,698,57.9,10.8,10.57,1,Omen,Controller,3,6.83,1,TFT,1
U04719,Silver,1088,46.7,9.7,7.48,1,Chamber,Sentinel,5,0,0,None,1
U04720,Ascendant,104,56,10.1,9.89,1,Brimstone,Controller,10,9.54,1,TFT,1
U04721,Silver,973,32.1,9.8,0.19,0,Sova,Initiator,1,11.79,1,League of Legends,1
U04722,Iron,400,31.6,1.9,1.27,0,Jett,Duelist,2,0.5,1,Wild Rift,0
U04723,Bronze,616,42.2,7.7,0.04,0,Astra,Controller,3,1.19,1,TFT,1
U04724,Silver,358,22.9,8.5,0.12,0,Sova,Initiator,4,0,0,None,1
U04725,Bronze,619,38.2,6.9,7.49,1,Omen,Controller,1,0,0,None,1
U04726,Iron,806,43.4,5.2,0.76,0,Cypher,Sentinel,2,0,0,None,1
U04727,Diamond,333,53.4,10.4,1.17,0,Jett,Duelist,8,0,0,None,1
U04728,Diamond,608,39.7,9.4,0.3,0,Clove,Controller,7,4.11,1,Legends of Runeterra,1
U04729,Platinum,250,38.8,8.4,2.87,1,Fade,Initiator,6,3.43,1,Legends of Runeterra,1
U04730,Bronze,1008,55.8,6.4,0.22,0,Reyna,Duelist,3,0,0,None,1
U04731,Bronze,404,26.7,6.5,7.28,1,Omen,Controller,1,0.9,1,Wild Rift,1
U04732,Iron,217,49.2,4.7,9.83,1,Skye,Initiator,6,6.84,1,Wild Rift,1
U04733,Platinum,503,39.5,7.2,7.68,1,Cypher,Sentinel,6,1.3,1,TFT,1
U04734,Ascendant,873,66.6,6.6,0.44,0,Skye,Initiator,6,0,0,None,1
U04735,Silver,560,47.5,6.6,0.62,0,Killjoy,Sentinel,2,4.72,1,Legends of Runeterra,1
U04736,Bronze,992,33.8,8.5,0.46,0,Skye,Initiator,1,1.69,1,League of Legends,1
U04737,Gold,504,22.8,10.7,0.05,0,Fade,Initiator,3,0,0,None,1
U04738,Silver,975,45.8,7.6,0.58,0,Sova,Initiator,2,0,0,None,1
U04739,Silver,546,43.2,7.6,0.01,0,Raze,Duelist,1,0,0,None,1
U04740,Gold,455,49,8.6,0.25,0,Omen,Controller,1,1.28,1,League of Legends,1
U04741,Platinum,162,53.5,11.6,0.27,0,Skye,Initiator,4,0,0,None,1
U04742,Bronze,343,22.2,6.7,5.78,1,Deadlock,Sentinel,3,0,0,None,1
U04743,Iron,620,39.7,8.4,0,0,Fade,Initiator,4,0,0,None,1
U04744,Immortal,1038,64.9,10.9,13.13,1,Fade,Initiator,7,0,0,None,1
U04745,Bronze,188,46.8,5.5,0.3,0,Raze,Duelist,4,0,0,None,0
U04746,Iron,690,20,9.1,4.18,1,Omen,Controller,1,0,0,None,1
U04747,Bronze,777,51.9,1.2,7.87,1,Cypher,Sentinel,2,6.72,1,TFT,1
U04748,Iron,830,40.1,10.2,0.15,0,Yoru,Duelist,3,0,0,None,1
U04749,Silver,439,47.7,4.2,7.89,1,Jett,Duelist,5,17.64,1,Legends of Runeterra,1
U04750,Platinum,709,36.3,8.2,0.68,0,Viper,Controller,6,0,0,None,1
U04751,Silver,143,50.1,10.3,11.32,1,Jett,Duelist,3,0,0,None,1
U04752,Silver,926,20.3,6.5,6.08,1,Breach,Initiator,4,0,0,None,1
U04753,Platinum,94,36.8,9.3,10.02,1,Omen,Controller,4,0,0,None,1
U04754,Gold,713,59.2,10.7,6.79,1,Breach,Initiator,5,22.42,1,League of Legends,1
U04755,Diamond,175,58.5,14.5,0.1,0,Yoru,Duelist,4,9.69,1,TFT,1
U04756,Diamond,972,53.5,9,0.32,0,Killjoy,Sentinel,4,0,0,None,1
U04757,Iron,1063,46.3,7.5,0.5,0,Iso,Duelist,1,0,0,None,1
U04758,Platinum,768,59.2,8.7,14.82,1,Raze,Duelist,4,6.61,1,TFT,1
U04759,Gold,215,53.1,7.5,0.3,0,Breach,Initiator,7,3.81,1,Wild Rift,1
U04760,Immortal,864,53.4,5.8,10.25,1,Reyna,Duelist,6,0,0,None,1
U04761,Gold,838,33.5,4.8,1.42,0,Viper,Controller,1,0,0,None,1
U04762,Immortal,200,48,9.8,12.1,1,Viper,Controller,8,13.74,1,TFT,1
U04763,Platinum,242,63.9,9.6,15.76,1,Jett,Duelist,4,0,0,None,1
U04764,Silver,56,25.7,11.6,0.7,0,Viper,Controller,5,0,0,None,1
U04765,Gold,1043,49.9,7.6,0.36,0,Iso,Duelist,3,0,0,None,1
U04766,Immortal,819,61.9,14.4,11.74,1,Brimstone,Controller,8,0.99,1,TFT,1
U04767,Diamond,437,67.6,5.4,8.1,1,Viper,Controller,7,0,0,None,1
